date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,longitude,latitude,mktid,cmid,ptid,umid,catid,sn,event
15/10/2010,Maize (white) - Retail,KG,cereals and tubers,5083,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/10/2010,Sorghum (red) - Retail,KG,cereals and tubers,7771,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/10/2010,Maize - Retail,KG,cereals and tubers,34.84,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,51,15,5,1,2193_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,36,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,31.3975,MWK,Malawi,Southern Region,1890,Bangula,35.12004,-16.57306,764,51,15,5,1,764_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,33.71,MWK,Malawi,Southern Region,1890,Bvumbwe,35.072479,-15.92559,767,51,15,5,1,767_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,27.5275,MWK,Malawi,Southern Region,1890,Chikwawa,35.284061,-16.759319,769,51,15,5,1,769_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,32.33,MWK,Malawi,Southern Region,1890,Chiradzulu,35.18095,-15.70577,773,51,15,5,1,773_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,33.4875,MWK,Malawi,Southern Region,1890,Jali,35.469002,-15.49255,778,51,15,5,1,778_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,35.005,MWK,Malawi,Southern Region,1890,Liwonde,,,782,51,15,5,1,782_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,36.36,MWK,Malawi,Southern Region,1890,Luchenza,35.3082,-16.0101,783,51,15,5,1,783_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,28.97,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,41.05,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,32.95,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,51,15,5,1,788_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,24.46,MWK,Malawi,Southern Region,1890,Monkey Bay,34.91652,-14.08239,793,51,15,5,1,793_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,32.03,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,51,15,5,1,797_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,35.82,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,51,15,5,1,799_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,34.09,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,51,15,5,1,804_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,35.7,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,51,15,5,1,805_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,35.83,MWK,Malawi,Southern Region,1890,Sorgin,35.2533,-16.9206,811,51,15,5,1,811_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,28.0767,MWK,Malawi,Southern Region,1890,Ntaja,35.5302,-14.8741,813,51,15,5,1,813_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,34.9575,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,33.7,MWK,Malawi,Southern Region,1890,Thondwe,35.4458,-15.5,823,51,15,5,1,823_51_15_5,
15/11/2010,Rice (imported) - Retail,KG,cereals and tubers,20000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/11/2010,Maize (white) - Retail,KG,cereals and tubers,7250,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/11/2010,Sorghum (red) - Retail,KG,cereals and tubers,9667,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,35.83,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,51,15,5,1,2193_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,33.7325,MWK,Malawi,Southern Region,1890,Bangula,35.12004,-16.57306,764,51,15,5,1,764_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,34.2433,MWK,Malawi,Southern Region,1890,Bvumbwe,35.072479,-15.92559,767,51,15,5,1,767_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,30.51,MWK,Malawi,Southern Region,1890,Chikwawa,35.284061,-16.759319,769,51,15,5,1,769_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,26.67,MWK,Malawi,Southern Region,1890,Chiradzulu,35.18095,-15.70577,773,51,15,5,1,773_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,30.95,MWK,Malawi,Southern Region,1890,Limbe,35.0574,-15.8084,781,51,15,5,1,781_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,38.8,MWK,Malawi,Southern Region,1890,Liwonde,,,782,51,15,5,1,782_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,35.8375,MWK,Malawi,Southern Region,1890,Luchenza,35.3082,-16.0101,783,51,15,5,1,783_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,31.27,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,44.1,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,33.55,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,51,15,5,1,797_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,39.815,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,51,15,5,1,799_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,36.5725,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,51,15,5,1,804_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,36.11,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,51,15,5,1,805_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,35.94,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,51,15,5,1,806_51_15_5,
15/12/2010,Maize - Retail,KG,cereals and tubers,32.88,MWK,Malawi,Southern Region,1890,Ntaja,35.5302,-14.8741,813,51,15,5,1,813_51_15_5,
15/12/2010,Rice (imported) - Retail,KG,cereals and tubers,19250,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/12/2010,Maize (white) - Retail,KG,cereals and tubers,9083,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/12/2010,Sorghum (red) - Retail,KG,cereals and tubers,13000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,32.96,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,34.145,MWK,Malawi,Southern Region,1890,Bangula,35.12004,-16.57306,764,51,15,5,1,764_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,35.27,MWK,Malawi,Southern Region,1890,Bvumbwe,35.072479,-15.92559,767,51,15,5,1,767_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,29.0033,MWK,Malawi,Southern Region,1890,Chikwawa,35.284061,-16.759319,769,51,15,5,1,769_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,29.29,MWK,Malawi,Southern Region,1890,Chiradzulu,35.18095,-15.70577,773,51,15,5,1,773_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,31.4,MWK,Malawi,Southern Region,1890,Jali,35.469002,-15.49255,778,51,15,5,1,778_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,32.22,MWK,Malawi,Southern Region,1890,Limbe,35.0574,-15.8084,781,51,15,5,1,781_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,32.43,MWK,Malawi,Southern Region,1890,Liwonde,,,782,51,15,5,1,782_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,30.7125,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,42.7,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,32.4675,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,51,15,5,1,788_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,32.49,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,51,15,5,1,797_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,39.83,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,51,15,5,1,799_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,28.42,MWK,Malawi,Southern Region,1890,Namwera,35.4837,-14.3472,802,51,15,5,1,802_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,32.015,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,51,15,5,1,804_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,40.31,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,51,15,5,1,805_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,34.075,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,51,15,5,1,806_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,36.75,MWK,Malawi,Southern Region,1890,Sorgin,35.2533,-16.9206,811,51,15,5,1,811_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,28.5767,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/01/2011,Rice (imported) - Retail,KG,cereals and tubers,17750,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/01/2011,Maize (white) - Retail,KG,cereals and tubers,9916,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/01/2011,Sorghum (red) - Retail,KG,cereals and tubers,13333,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,33.21,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,32.22,MWK,Malawi,Southern Region,1890,Bangula,35.12004,-16.57306,764,51,15,5,1,764_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,35.7233,MWK,Malawi,Southern Region,1890,Bvumbwe,35.072479,-15.92559,767,51,15,5,1,767_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,30.06,MWK,Malawi,Southern Region,1890,Chikwawa,35.284061,-16.759319,769,51,15,5,1,769_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,32.16,MWK,Malawi,Southern Region,1890,Jali,35.469002,-15.49255,778,51,15,5,1,778_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,33.325,MWK,Malawi,Southern Region,1890,Limbe,35.0574,-15.8084,781,51,15,5,1,781_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,28.5667,MWK,Malawi,Southern Region,1890,Liwonde,,,782,51,15,5,1,782_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,35.1367,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,41.1933,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,33,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,51,15,5,1,788_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,25.15,MWK,Malawi,Southern Region,1890,Monkey Bay,34.91652,-14.08239,793,51,15,5,1,793_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,35.155,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,51,15,5,1,797_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,37.03,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,51,15,5,1,799_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,31.8833,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,51,15,5,1,804_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,39.04,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,51,15,5,1,805_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,33.33,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,51,15,5,1,806_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,36.3675,MWK,Malawi,Southern Region,1890,Sorgin,35.2533,-16.9206,811,51,15,5,1,811_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,34.6125,MWK,Malawi,Southern Region,1890,Ntaja,35.5302,-14.8741,813,51,15,5,1,813_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,32.6233,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,31.85,MWK,Malawi,Southern Region,1890,Thondwe,35.4458,-15.5,823,51,15,5,1,823_51_15_5,
15/02/2011,Rice (imported) - Retail,KG,cereals and tubers,18000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/02/2011,Maize (white) - Retail,KG,cereals and tubers,11666,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/02/2011,Sorghum (red) - Retail,KG,cereals and tubers,14328,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,36.37,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,51,15,5,1,2193_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,24.17,MWK,Malawi,Southern Region,1890,Liwonde,,,782,51,15,5,1,782_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,35.33,MWK,Malawi,Southern Region,1890,Luchenza,35.3082,-16.0101,783,51,15,5,1,783_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,39.6,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,33.6,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,51,15,5,1,788_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,33.29,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,51,15,5,1,797_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,39.96,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,51,15,5,1,799_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,36.34,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,51,15,5,1,804_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,40.88,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,51,15,5,1,805_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,29.43,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,51,15,5,1,806_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,40.012,MWK,Malawi,Southern Region,1890,Sorgin,35.2533,-16.9206,811,51,15,5,1,811_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,36.87,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/03/2011,Rice (imported) - Retail,KG,cereals and tubers,16000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/03/2011,Maize (white) - Retail,KG,cereals and tubers,12083,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/03/2011,Sorghum (red) - Retail,KG,cereals and tubers,16000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,40.01,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,51,15,5,1,2193_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,34.225,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,35.0825,MWK,Malawi,Southern Region,1890,Bvumbwe,35.072479,-15.92559,767,51,15,5,1,767_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,27.25,MWK,Malawi,Southern Region,1890,Chiradzulu,35.18095,-15.70577,773,51,15,5,1,773_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,35.25,MWK,Malawi,Southern Region,1890,Jali,35.469002,-15.49255,778,51,15,5,1,778_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,39.56,MWK,Malawi,Southern Region,1890,Limbe,35.0574,-15.8084,781,51,15,5,1,781_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,19.77,MWK,Malawi,Southern Region,1890,Liwonde,,,782,51,15,5,1,782_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,30.235,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,29.955,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,32.93,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,51,15,5,1,788_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,26.7875,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,51,15,5,1,797_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,32.0467,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,51,15,5,1,799_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,27.28,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,51,15,5,1,804_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,34.48,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,51,15,5,1,805_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,30.045,MWK,Malawi,Southern Region,1890,Sorgin,35.2533,-16.9206,811,51,15,5,1,811_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,15.83,MWK,Malawi,Southern Region,1890,Ntaja,35.5302,-14.8741,813,51,15,5,1,813_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,16.32,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,30.3967,MWK,Malawi,Southern Region,1890,Zomba,35.3357,-15.3766,824,51,15,5,1,824_51_15_5,
15/04/2011,Rice (imported) - Retail,KG,cereals and tubers,20500,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/04/2011,Maize (white) - Retail,KG,cereals and tubers,17416,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/04/2011,Sorghum (red) - Retail,KG,cereals and tubers,19500,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/04/2011,Maize - Retail,KG,cereals and tubers,30.04,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,51,15,5,1,2193_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,32.27,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,30.085,MWK,Malawi,Southern Region,1890,Bvumbwe,35.072479,-15.92559,767,51,15,5,1,767_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,26.0567,MWK,Malawi,Southern Region,1890,Chikwawa,35.284061,-16.759319,769,51,15,5,1,769_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,17.5,MWK,Malawi,Southern Region,1890,Chiradzulu,35.18095,-15.70577,773,51,15,5,1,773_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,26.54,MWK,Malawi,Southern Region,1890,Jali,35.469002,-15.49255,778,51,15,5,1,778_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,27.605,MWK,Malawi,Southern Region,1890,Limbe,35.0574,-15.8084,781,51,15,5,1,781_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,17.96,MWK,Malawi,Southern Region,1890,Liwonde,,,782,51,15,5,1,782_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,25.68,MWK,Malawi,Southern Region,1890,Luchenza,35.3082,-16.0101,783,51,15,5,1,783_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,27.7975,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,31.6033,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,32.3125,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,51,15,5,1,788_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,22.165,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,51,15,5,1,797_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,25.75,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,51,15,5,1,799_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,19.25,MWK,Malawi,Southern Region,1890,Namwera,35.4837,-14.3472,802,51,15,5,1,802_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,24.275,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,51,15,5,1,804_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,20.7733,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,51,15,5,1,805_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,26.4133,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,51,15,5,1,806_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,26.3325,MWK,Malawi,Southern Region,1890,Sorgin,35.2533,-16.9206,811,51,15,5,1,811_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,12.26,MWK,Malawi,Southern Region,1890,Ntaja,35.5302,-14.8741,813,51,15,5,1,813_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,22.705,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,24,MWK,Malawi,Southern Region,1890,Thondwe,35.4458,-15.5,823,51,15,5,1,823_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,30.18,MWK,Malawi,Southern Region,1890,Zomba,35.3357,-15.3766,824,51,15,5,1,824_51_15_5,
15/05/2011,Rice (imported) - Retail,KG,cereals and tubers,22500,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/05/2011,Maize (white) - Retail,KG,cereals and tubers,19500,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/05/2011,Sorghum (red) - Retail,KG,cereals and tubers,23166,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,26.86,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,51,15,5,1,2193_51_15_5,
15/06/2011,Maize - Retail,KG,cereals and tubers,32.9075,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/06/2011,Maize - Retail,KG,cereals and tubers,27.19,MWK,Malawi,Southern Region,1890,Bvumbwe,35.072479,-15.92559,767,51,15,5,1,767_51_15_5,
15/06/2011,Maize - Retail,KG,cereals and tubers,29.89,MWK,Malawi,Southern Region,1890,Chikwawa,35.284061,-16.759319,769,51,15,5,1,769_51_15_5,
